path,participant_id,sequence_id,sign
train_landmark_files/16069/2953015498.parquet,16069,2953015498,loud
train_landmark_files/53618/2953026240.parquet,53618,2953026240,bee
train_landmark_files/4718/2953207517.parquet,4718,2953207517,penny
train_landmark_files/34503/2953229563.parquet,34503,2953229563,duck
train_landmark_files/2044/2953390952.parquet,2044,2953390952,who
train_landmark_files/16069/2953402852.parquet,16069,2953402852,bee
train_landmark_files/27610/2953434697.parquet,27610,2953434697,because
train_landmark_files/36257/2953488718.parquet,36257,2953488718,shhh
train_landmark_files/16069/295358972.parquet,16069,295358972,pizza
train_landmark_files/32319/2953740701.parquet,32319,2953740701,alligator
train_landmark_files/53618/2953933644.parquet,53618,2953933644,ear
train_landmark_files/55372/2953955591.parquet,55372,2953955591,pen
train_landmark_files/27610/2953966092.parquet,27610,2953966092,look
train_landmark_files/55372/2954151374.parquet,55372,2954151374,nap
train_landmark_files/37779/2954158110.parquet,37779,2954158110,dry
train_landmark_files/29302/2954195856.parquet,29302,2954195856,donkey
train_landmark_files/18796/2954236271.parquet,18796,2954236271,mouse
train_landmark_files/37779/2954451723.parquet,37779,2954451723,fireman
train_landmark_files/53618/2954517848.parquet,53618,2954517848,mouth
train_landmark_files/4718/2954564965.parquet,4718,2954564965,closet
train_landmark_files/49445/2954887977.parquet,49445,2954887977,penny
train_landmark_files/22343/2954896177.parquet,22343,2954896177,balloon
train_landmark_files/22343/2954923390.parquet,22343,2954923390,old
train_landmark_files/55372/2954930087.parquet,55372,2954930087,think
train_landmark_files/36257/2955569953.parquet,36257,2955569953,horse
train_landmark_files/18796/2955724069.parquet,18796,2955724069,doll
train_landmark_files/36257/2955728213.parquet,36257,2955728213,lips
train_landmark_files/27610/2955869969.parquet,27610,2955869969,bee
train_landmark_files/53618/2955874317.parquet,53618,2955874317,doll
train_landmark_files/49445/2955931015.parquet,49445,2955931015,bye
train_landmark_files/27610/2956015603.parquet,27610,2956015603,alligator
train_landmark_files/27610/2956079155.parquet,27610,2956079155,hello
train_landmark_files/49445/2956089927.parquet,49445,2956089927,cat
train_landmark_files/18796/2956144199.parquet,18796,2956144199,who
train_landmark_files/34503/2956319708.parquet,34503,2956319708,awake
train_landmark_files/53618/2956327936.parquet,53618,2956327936,ear
train_landmark_files/25571/2956373142.parquet,25571,2956373142,gum
train_landmark_files/61333/2956620305.parquet,61333,2956620305,sad
train_landmark_files/36257/2956776438.parquet,36257,2956776438,goose
train_landmark_files/49445/2956780494.parquet,49445,2956780494,balloon
train_landmark_files/55372/2956909397.parquet,55372,2956909397,airplane
train_landmark_files/22343/2957033908.parquet,22343,2957033908,farm
train_landmark_files/49445/2957264824.parquet,49445,2957264824,talk
train_landmark_files/49445/2957513093.parquet,49445,2957513093,look
train_landmark_files/26734/2957895693.parquet,26734,2957895693,eye
train_landmark_files/62590/2958035494.parquet,62590,2958035494,uncle
train_landmark_files/53618/2958368969.parquet,53618,2958368969,lion
train_landmark_files/37055/2958416985.parquet,37055,2958416985,hear
train_landmark_files/18796/2958429995.parquet,18796,2958429995,lips
train_landmark_files/55372/2958469362.parquet,55372,2958469362,pretend
train_landmark_files/26734/2958611210.parquet,26734,2958611210,kiss
train_landmark_files/53618/2958651453.parquet,53618,2958651453,toothbrush
train_landmark_files/36257/2958757027.parquet,36257,2958757027,nap
train_landmark_files/26734/2958793425.parquet,26734,2958793425,gum
train_landmark_files/22343/2959192215.parquet,22343,2959192215,pizza
train_landmark_files/4718/2959343217.parquet,4718,2959343217,make
train_landmark_files/36257/295935916.parquet,36257,295935916,nap
train_landmark_files/26734/2959425762.parquet,26734,2959425762,owl
train_landmark_files/37779/2959776628.parquet,37779,2959776628,hear
train_landmark_files/4718/2960040878.parquet,4718,2960040878,penny
train_landmark_files/37055/29601778.parquet,37055,29601778,cow
train_landmark_files/4718/2960227723.parquet,4718,2960227723,talk
train_landmark_files/55372/2960253236.parquet,55372,2960253236,kitty
train_landmark_files/22343/2960260849.parquet,22343,2960260849,farm
train_landmark_files/36257/2960482416.parquet,36257,2960482416,pencil
train_landmark_files/37055/2960893960.parquet,37055,2960893960,airplane
train_landmark_files/30680/2960976125.parquet,30680,2960976125,pretty
train_landmark_files/34503/2961007256.parquet,34503,2961007256,penny
train_landmark_files/34503/2961139937.parquet,34503,2961139937,old
train_landmark_files/29302/2961285767.parquet,29302,2961285767,find
train_landmark_files/34503/2961389568.parquet,34503,2961389568,old
train_landmark_files/22343/2961524315.parquet,22343,2961524315,yesterday
train_landmark_files/16069/2961743525.parquet,16069,2961743525,kitty
train_landmark_files/29302/2961780585.parquet,29302,2961780585,eye
train_landmark_files/37055/2961888515.parquet,37055,2961888515,old
train_landmark_files/36257/2961907782.parquet,36257,2961907782,pretty
train_landmark_files/53618/2962255709.parquet,53618,2962255709,talk
train_landmark_files/22343/296237171.parquet,22343,296237171,farm
train_landmark_files/37779/2962573611.parquet,37779,2962573611,because
train_landmark_files/26734/2962597592.parquet,26734,2962597592,farm
train_landmark_files/53618/2962646766.parquet,53618,2962646766,tiger
train_landmark_files/34503/2962664769.parquet,34503,2962664769,cry
train_landmark_files/32319/2963080672.parquet,32319,2963080672,hello
train_landmark_files/37055/2963422634.parquet,37055,2963422634,frog
train_landmark_files/18796/2963730433.parquet,18796,2963730433,pretty
train_landmark_files/28656/2963758911.parquet,28656,2963758911,mom
train_landmark_files/4718/2963904493.parquet,4718,2963904493,make
train_landmark_files/36257/2964217454.parquet,36257,2964217454,man
train_landmark_files/30680/2964260325.parquet,30680,2964260325,ear
train_landmark_files/37779/2964283171.parquet,37779,2964283171,mouth
train_landmark_files/28656/2964474174.parquet,28656,2964474174,awake
train_landmark_files/36257/2964483924.parquet,36257,2964483924,toothbrush
train_landmark_files/25571/296472797.parquet,25571,296472797,cow
train_landmark_files/34503/2964928939.parquet,34503,2964928939,mad
train_landmark_files/4718/2965012068.parquet,4718,2965012068,talk
train_landmark_files/22343/2965055597.parquet,22343,2965055597,yesterday
train_landmark_files/37055/2965141574.parquet,37055,2965141574,farm
train_landmark_files/27610/2965286855.parquet,27610,2965286855,toothbrush
train_landmark_files/62590/2965585096.parquet,62590,2965585096,find
train_landmark_files/37055/2965771134.parquet,37055,2965771134,sleepy
train_landmark_files/18796/2965841880.parquet,18796,2965841880,dry
train_landmark_files/32319/2966030013.parquet,32319,2966030013,nap
train_landmark_files/2044/2966124595.parquet,2044,2966124595,cry
train_landmark_files/32319/2966229614.parquet,32319,2966229614,doll
train_landmark_files/55372/2966388645.parquet,55372,2966388645,gum
train_landmark_files/37779/2966536425.parquet,37779,2966536425,blow
train_landmark_files/62590/2966698472.parquet,62590,2966698472,hear
train_landmark_files/26734/2966740383.parquet,26734,2966740383,man
train_landmark_files/18796/2966777409.parquet,18796,2966777409,horse
train_landmark_files/55372/2966890511.parquet,55372,2966890511,mom
train_landmark_files/28656/2966936788.parquet,28656,2966936788,sun
train_landmark_files/2044/2966950780.parquet,2044,2966950780,pretty
train_landmark_files/34503/2967004238.parquet,34503,2967004238,duck
train_landmark_files/62590/2967008455.parquet,62590,2967008455,yesterday
train_landmark_files/25571/2967028535.parquet,25571,2967028535,pretty
train_landmark_files/37779/2967134858.parquet,37779,2967134858,horse
train_landmark_files/34503/2967173570.parquet,34503,2967173570,home
train_landmark_files/32319/2967223703.parquet,32319,2967223703,balloon
train_landmark_files/28656/2967365107.parquet,28656,2967365107,wake
train_landmark_files/25571/2967390151.parquet,25571,2967390151,nuts
train_landmark_files/16069/2967418234.parquet,16069,2967418234,yesterday
train_landmark_files/32319/2967624119.parquet,32319,2967624119,cow
train_landmark_files/2044/2967704363.parquet,2044,2967704363,bye
train_landmark_files/26734/2968204424.parquet,26734,2968204424,pencil
train_landmark_files/32319/2968388675.parquet,32319,2968388675,duck
train_landmark_files/36257/2968739515.parquet,36257,2968739515,orange
train_landmark_files/2044/2969015723.parquet,2044,2969015723,penny
train_landmark_files/36257/2969094851.parquet,36257,2969094851,sad
train_landmark_files/32319/2969126969.parquet,32319,2969126969,balloon
train_landmark_files/30680/2969632490.parquet,30680,2969632490,pretend
train_landmark_files/62590/2969735063.parquet,62590,2969735063,nap
train_landmark_files/61333/2969842028.parquet,61333,2969842028,make
train_landmark_files/61333/2969846519.parquet,61333,2969846519,kiss
train_landmark_files/55372/2969994663.parquet,55372,2969994663,mom
train_landmark_files/28656/2970216231.parquet,28656,2970216231,gift
train_landmark_files/61333/2970346956.parquet,61333,2970346956,find
train_landmark_files/55372/2970448179.parquet,55372,2970448179,tooth
train_landmark_files/25571/2970697266.parquet,25571,2970697266,duck
train_landmark_files/18796/297077058.parquet,18796,297077058,ear
train_landmark_files/34503/2970812927.parquet,34503,2970812927,first
train_landmark_files/29302/2970879537.parquet,29302,2970879537,eye
train_landmark_files/62590/2970909912.parquet,62590,2970909912,sleepy
train_landmark_files/49445/2970971457.parquet,49445,2970971457,gift
train_landmark_files/25571/2971008844.parquet,25571,2971008844,cow
train_landmark_files/27610/2971387878.parquet,27610,2971387878,kitty
train_landmark_files/55372/2971561488.parquet,55372,2971561488,glasswindow
train_landmark_files/37779/2971590346.parquet,37779,2971590346,look
train_landmark_files/4718/2971605826.parquet,4718,2971605826,first
train_landmark_files/18796/2971627455.parquet,18796,2971627455,goose
train_landmark_files/29302/2971669640.parquet,29302,2971669640,goose
train_landmark_files/28656/2971732438.parquet,28656,2971732438,shhh
train_landmark_files/37055/2971874682.parquet,37055,2971874682,pizza
train_landmark_files/34503/297189989.parquet,34503,297189989,brother
train_landmark_files/36257/2971939367.parquet,36257,2971939367,farm
train_landmark_files/26734/2972084583.parquet,26734,2972084583,doll
train_landmark_files/22343/2972119676.parquet,22343,2972119676,sleepy
train_landmark_files/22343/2972192043.parquet,22343,2972192043,tiger
train_landmark_files/49445/2972329724.parquet,49445,2972329724,napkin
train_landmark_files/25571/297240694.parquet,25571,297240694,penny
train_landmark_files/49445/2972500186.parquet,49445,2972500186,first
train_landmark_files/29302/2972579961.parquet,29302,2972579961,pizza
train_landmark_files/36257/2972753186.parquet,36257,2972753186,nap
train_landmark_files/27610/2972761452.parquet,27610,2972761452,pizza
train_landmark_files/27610/2972842690.parquet,27610,2972842690,nuts
train_landmark_files/62590/2972863076.parquet,62590,2972863076,mom
train_landmark_files/62590/297295535.parquet,62590,297295535,pretend
train_landmark_files/27610/2973075808.parquet,27610,2973075808,sad
train_landmark_files/4718/2973234634.parquet,4718,2973234634,up
train_landmark_files/55372/2973248587.parquet,55372,2973248587,awake
train_landmark_files/30680/2973282136.parquet,30680,2973282136,up
train_landmark_files/36257/2973356601.parquet,36257,2973356601,mouth
train_landmark_files/16069/2973370240.parquet,16069,2973370240,mouth
train_landmark_files/2044/2973621967.parquet,2044,2973621967,tiger
train_landmark_files/22343/2973699480.parquet,22343,2973699480,food
train_landmark_files/36257/2973788872.parquet,36257,2973788872,gum
train_landmark_files/37055/2973810658.parquet,37055,2973810658,pajamas
train_landmark_files/4718/2973901384.parquet,4718,2973901384,who
train_landmark_files/53618/2973961189.parquet,53618,2973961189,mom
train_landmark_files/18796/2974162030.parquet,18796,2974162030,pizza
train_landmark_files/34503/2974208354.parquet,34503,2974208354,home
train_landmark_files/26734/2974361115.parquet,26734,2974361115,brother
train_landmark_files/49445/2974433369.parquet,49445,2974433369,tooth
train_landmark_files/28656/2974510067.parquet,28656,2974510067,eye
train_landmark_files/37779/2974635026.parquet,37779,2974635026,hello
train_landmark_files/62590/2974710372.parquet,62590,2974710372,gum
train_landmark_files/25571/2974723182.parquet,25571,2974723182,aunt
train_landmark_files/22343/2974883029.parquet,22343,2974883029,shhh
train_landmark_files/34503/2975005960.parquet,34503,2975005960,think
train_landmark_files/32319/2975079228.parquet,32319,2975079228,tiger
train_landmark_files/30680/2975349562.parquet,30680,2975349562,sleepy
train_landmark_files/36257/2975455209.parquet,36257,2975455209,sad
train_landmark_files/37055/2975495393.parquet,37055,2975495393,who
train_landmark_files/27610/2975578577.parquet,27610,2975578577,talk
train_landmark_files/28656/2975756576.parquet,28656,2975756576,old
train_landmark_files/2044/2976024276.parquet,2044,2976024276,pencil
train_landmark_files/16069/2976200180.parquet,16069,2976200180,look
train_landmark_files/16069/2976557953.parquet,16069,2976557953,owl
train_landmark_files/37779/2976606375.parquet,37779,2976606375,mouse
train_landmark_files/30680/2976648430.parquet,30680,2976648430,up
train_landmark_files/49445/2976776619.parquet,49445,2976776619,cow
train_landmark_files/34503/2977054124.parquet,34503,2977054124,doll
train_landmark_files/34503/2977165019.parquet,34503,2977165019,icecream
train_landmark_files/2044/2977229595.parquet,2044,2977229595,airplane
train_landmark_files/16069/2977345301.parquet,16069,2977345301,icecream
train_landmark_files/37779/2977626988.parquet,37779,2977626988,dry
train_landmark_files/26734/2977677967.parquet,26734,2977677967,eye
train_landmark_files/22343/2977810954.parquet,22343,2977810954,doll
train_landmark_files/29302/2978240720.parquet,29302,2978240720,gum
train_landmark_files/61333/2978275464.parquet,61333,2978275464,penny
